\N;73;40112;20056;73
\N;92;67230;13446;81
\N;63;4292;2146;34
\N;55;8096;2024;52
\N;78;76368;19092;78
\N;28;10542;10542;13
\N;42;42500;42500;42
\N;32;125670;25134;1
\N;8;140365;28073;1
\N;4;38150;7630;1
\N;98;141120;35280;98
\N;87;2842;2842;75
\N;76;26880;5376;67
\N;52;76065;25355;38
\N;84;15150;15150;84
\N;60;17112;17112;12
\N;64;91796;22949;64
\N;35;10608;5304;35
\N;82;2030;2030;46
\N;43;37888;9472;19
\N;21;46332;15444;21
\N;37;88350;44175;35
\N;40;3536;3536;40
\N;82;30672;7668;73
\N;11;73620;24540;1
\N;21;29536;29536;21
\N;8;104160;26040;1
\N;20;5922;1974;20
\N;87;956;239;87
\N;57;99072;24768;56
\N;63;11592;3864;53
\N;9;21450;4290;1
\N;49;11328;11328;49
\N;31;54538;27269;29
\N;76;64260;12852;66
\N;17;13400;6700;1
\N;56;680;680;56
\N;94;70500;14100;94
\N;28;3422;1711;1
\N;91;47520;11880;91
\N;75;62200;12440;57
\N;19;16065;5355;1
\N;60;8085;1617;60
\N;45;71040;23680;34
\N;9;852;213;9
\N;76;65888;16472;39
\N;89;90820;45410;66
\N;86;48060;24030;82
\N;62;39690;13230;50
\N;35;52432;26216;0
\N;34;112890;22578;34
\N;12;14148;14148;12
\N;36;45696;22848;6
\N;83;52746;26373;78
\N;78;37558;37558;44
\N;57;3300;3300;57
\N;56;9514;4757;37
\N;26;7840;3920;14
\N;96;870;435;90
\N;19;3392;848;1
\N;41;21650;4330;35
\N;49;26410;5282;43
\N;66;43092;10773;55
\N;91;18075;3615;91
\N;64;12642;4214;58
\N;13;65520;21840;13
\N;36;153005;30601;36
\N;86;4368;1456;62
\N;23;116;58;7
\N;34;41924;41924;34
\N;55;26572;13286;45
\N;96;154660;30932;89
\N;98;41496;10374;95
\N;34;65010;13002;34
\N;89;6206;6206;89
\N;0;0;0;0
\N;63;1100;220;63
\N;51;10120;5060;51
\N;63;10368;2592;62
\N;82;102120;20424;48
\N;84;95232;23808;84
\N;10;35424;17712;1
\N;1;65552;32776;1
\N;48;8584;2146;39
\N;15;14616;4872;13
\N;58;23871;23871;34
\N;35;10088;5044;7
\N;87;32032;8008;82
\N;96;17820;8910;96
\N;37;39368;19684;12
\N;31;14688;3672;14
\N;82;95976;31992;58
\N;40;585;585;35
\N;49;47560;11890;37
\N;27;103840;20768;27
\N;82;23604;7868;79
\N;43;9405;1881;43
\N;36;12760;6380;12
\N;91;47250;9450;58
\N;11;728;182;11
\N;21;15680;3920;21
\N;64;87969;29323;64
\N;33;12079;12079;16
\N;15;5369;5369;15
\N;91;8580;4290;81
\N;69;1014;1014;53
\N;34;91761;30587;15
\N;91;2952;2952;62
\N;68;15840;7920;68
\N;36;16692;4173;36
\N;53;39248;39248;53
\N;96;76950;15390;76
\N;76;77830;15566;37
\N;56;31208;7802;56
\N;85;7790;1558;78
\N;68;171465;34293;65
\N;50;11978;5989;21
\N;90;18960;3792;79
\N;100;47190;15730;80
\N;99;17748;5916;78
\N;47;3432;1144;1
\N;39;1659;1659;28
\N;74;51948;12987;67
\N;33;91770;18354;33
\N;67;22560;5640;40
\N;67;108100;21620;67
\N;73;76560;25520;22
\N;2;10560;5280;1
\N;92;31900;7975;92
\N;9;12672;3168;1
\N;67;55616;13904;48
\N;14;141680;28336;14
\N;83;9100;9100;83
\N;52;36414;18207;52
\N;48;47850;15950;48
\N;73;4576;2288;73
\N;46;110214;36738;18
\N;77;25200;12600;65
\N;75;230;115;75
\N;3;51520;25760;1
\N;94;11600;2900;94
\N;19;21312;5328;19
\N;25;61060;12212;25
\N;37;46240;9248;20
\N;46;193640;38728;12
\N;69;136920;27384;49
\N;80;87584;43792;80
\N;35;14504;14504;32
\N;70;166260;33252;42
\N;8;78490;15698;1
\N;72;5664;5664;72
\N;17;114576;28644;17
\N;96;81740;16348;96
\N;2;696;696;1
\N;57;3008;752;39
\N;62;1920;960;56
\N;26;544;272;26
\N;85;46860;15620;55
\N;57;42336;10584;57
\N;3;34860;6972;3
\N;97;1188;594;60
\N;51;35720;7144;33
\N;62;1350;1350;43
\N;56;6636;3318;27
\N;82;21420;7140;62
\N;57;3504;1752;7
\N;2;78050;15610;1
\N;27;29520;29520;3
\N;9;97230;32410;9
\N;66;20880;4176;49
\N;7;85680;17136;1
\N;68;1826;913;68
\N;81;158900;31780;71
\N;43;3100;3100;25
\N;74;30480;6096;74
\N;38;88400;22100;38
\N;14;97470;32490;1
\N;49;4200;1400;17
\N;63;52392;26196;58
\N;21;1935;645;1
\N;65;8613;2871;65
\N;39;1260;1260;28
\N;95;320;160;95
\N;44;12256;3064;28
\N;33;68000;34000;21
\N;90;173530;34706;53
\N;17;83790;16758;15
\N;40;61377;20459;35
\N;24;37536;9384;24
\N;64;243045;48609;61
\N;2;124944;31236;2
\N;8;35712;11904;1
\N;4;54480;27240;4
\N;31;34048;34048;1
\N;73;29043;9681;57
\N;51;122045;24409;48
\N;56;42432;14144;29
\N;52;50895;16965;30
\N;58;169100;33820;58
\N;88;19780;19780;87
\N;27;5568;5568;0
\N;47;5688;1422;12
\N;6;14520;4840;1
\N;57;616;308;51
\N;21;34020;17010;21
\N;78;15222;15222;45
\N;82;83904;20976;82
\N;47;105708;26427;47
\N;48;11050;11050;40
\N;45;27612;9204;45
\N;93;56985;11397;93
\N;63;36675;12225;60
\N;59;20513;20513;25
\N;51;2718;906;10
\N;75;3640;910;75
\N;99;95256;23814;88
\N;96;5760;1440;83
\N;33;37130;7426;8
\N;17;29939;29939;1
\N;1;32490;6498;1
\N;64;31720;6344;64
\N;47;150;150;24
\N;87;39600;7920;87
\N;39;24124;12062;9
\N;71;112575;22515;61
\N;68;9312;2328;68
\N;63;11562;3854;63
\N;11;920;184;1
\N;56;7992;3996;56
\N;12;3008;1504;4
\N;4;45390;15130;1
\N;96;41664;10416;76
\N;82;104325;20865;82
\N;44;35168;8792;1
\N;58;16695;5565;37
\N;99;109040;21808;76
\N;10;728;364;10
\N;46;11840;2960;34
\N;50;25025;25025;29
\N;69;2970;594;59
\N;38;39040;7808;38
\N;77;2682;2682;57
\N;15;2295;459;1
\N;68;1734;867;40
\N;23;217945;43589;23
\N;72;25380;6345;72
\N;6;17135;3427;1
\N;6;17664;5888;1
\N;47;3440;1720;47
\N;61;142155;28431;53
\N;6;14688;3672;6
\N;74;8520;2840;74
\N;37;20562;10281;3
\N;11;5194;5194;11
\N;86;7488;2496;86
\N;9;95475;31825;1
\N;61;23460;4692;26
\N;56;181056;45264;56
\N;21;10854;3618;21
\N;34;45000;9000;34
\N;92;53300;10660;74
\N;90;19300;4825;69
\N;79;7416;3708;58
\N;65;75405;15081;47
\N;53;21854;21854;28
\N;12;23604;23604;5
\N;49;4272;1424;25
\N;96;39528;13176;66
\N;11;151920;30384;11
\N;15;13500;2700;15
\N;5;28800;14400;1
\N;40;52116;17372;40
\N;60;102600;25650;60
\N;88;4558;2279;48
\N;86;75900;15180;60
\N;0;0;0;0
\N;23;96900;19380;23
\N;7;44600;11150;7
\N;79;21960;5490;79
\N;59;51060;25530;48
\N;88;11856;3952;53
\N;86;27390;13695;63
\N;30;26536;13268;22
\N;31;41690;20845;31
\N;13;146692;36673;1
\N;68;28100;7025;68
\N;79;39220;7844;79
\N;9;24888;8296;1
\N;23;5580;2790;23
\N;22;32928;16464;13
\N;62;45920;22960;62
\N;55;35152;17576;31
\N;63;110095;22019;46
\N;14;58512;29256;8
\N;13;933;933;1
\N;31;22752;11376;31
\N;9;26235;8745;9
\N;92;27700;13850;75
\N;49;10188;2547;49
\N;69;1120;1120;62
\N;85;6752;1688;80
\N;4;107295;21459;1
\N;81;13926;13926;77
\N;53;6144;1536;22
\N;11;220;220;1
\N;33;24300;12150;33
\N;30;142072;35518;30
\N;99;43836;21918;75
\N;45;17000;8500;45
\N;53;13552;6776;49
\N;36;2982;2982;16
\N;82;43542;21771;82
\N;49;5736;5736;28
\N;23;154100;30820;16
\N;27;19624;4906;11
\N;71;59865;19955;60
\N;11;40320;40320;11
\N;15;156330;31266;1
\N;75;4410;2205;52
\N;81;61770;12354;59
\N;3;25662;12831;3
\N;75;9720;2430;75
\N;36;5890;1178;2
\N;85;61194;20398;85
\N;94;17640;17640;94
\N;52;1750;1750;47
\N;29;59130;11826;29
\N;80;141232;35308;46
\N;68;1508;1508;68
\N;86;13020;6510;50
\N;77;20941;20941;42
\N;67;6480;1296;47
\N;85;60372;20124;67
\N;79;47328;23664;79
\N;13;33880;6776;11
\N;76;35040;8760;67
\N;51;4851;1617;17
\N;93;82440;16488;88
\N;94;30932;15466;55
\N;23;45864;15288;1
\N;11;1890;1890;10
\N;37;53300;13325;8
\N;1;12402;12402;1
\N;97;127302;42434;64
\N;55;24820;4964;12
\N;88;18278;18278;53
\N;54;41106;13702;51
\N;15;14455;14455;0
\N;64;100215;33405;27
\N;94;26400;5280;94
\N;4;43200;21600;1
\N;100;39610;7922;83
\N;92;280;56;67
\N;31;65410;13082;31
\N;12;15912;3978;1
\N;5;93228;23307;1
\N;54;1793;1793;41
\N;11;16000;16000;1
\N;38;84;21;18
\N;20;89760;17952;20
\N;77;109624;27406;46
\N;11;12078;12078;11
\N;37;139160;34790;28
\N;39;29640;7410;23
\N;5;48972;16324;0
\N;36;1508;1508;36
\N;54;3249;3249;52
\N;26;405;81;1
\N;52;89640;29880;18
\N;81;70550;14110;64
\N;12;1400;700;2
\N;13;3740;748;13
\N;1;112860;28215;1
\N;40;1916;958;4
\N;2;135945;45315;2
\N;10;100224;33408;10
\N;69;179415;35883;67
\N;90;528;264;90
\N;40;174800;43700;17
\N;79;40630;20315;79
\N;29;1260;420;29
\N;44;22990;11495;30
\N;82;20237;20237;58
\N;30;107800;26950;20
\N;100;11280;2820;80
\N;23;8991;2997;18
\N;84;57060;19020;59
\N;22;27200;5440;22
\N;83;36180;18090;83
\N;89;51800;10360;89
\N;16;52866;17622;1
\N;97;4536;4536;97
\N;60;3080;1540;59
\N;84;58140;14535;84
\N;13;11328;3776;13
\N;10;19818;6606;10
\N;90;4848;2424;90
\N;4;53144;13286;1
\N;14;2772;2772;14
\N;10;23220;4644;1
\N;90;48678;16226;74
\N;34;2320;580;32
\N;14;18240;4560;1
\N;54;7995;7995;32
\N;18;124830;41610;2
\N;17;27160;27160;17
\N;13;83922;27974;0
\N;81;242500;48500;72
\N;97;35190;7038;91
\N;65;14616;3654;52
\N;16;156156;39039;13
\N;23;90880;18176;0
\N;55;8772;2924;55
\N;42;24462;24462;42
\N;52;16185;16185;2
\N;52;28116;14058;28
\N;29;3312;1656;29
\N;17;30969;10323;1
\N;59;146100;29220;34
\N;66;133152;33288;41
\N;58;4464;4464;37
\N;47;68502;22834;11
\N;33;26544;6636;1
\N;38;1024;1024;11
\N;59;3534;1767;40
\N;88;145040;36260;78
\N;60;124500;31125;43
\N;20;2928;1464;1
\N;21;5920;1480;2
\N;60;45202;45202;46
\N;24;1520;380;8
\N;89;144690;28938;85
\N;19;25575;5115;19
\N;40;15867;15867;20
\N;92;43890;8778;92
\N;44;1408;1408;44
\N;39;5916;1972;4
\N;22;59640;29820;22
\N;14;3828;3828;6
\N;91;35908;35908;91
\N;86;205640;41128;39
\N;81;13350;4450;44
\N;97;35820;8955;80
\N;99;25506;8502;89
\N;76;120;120;76
\N;76;2176;2176;76
\N;70;67320;33660;43
\N;96;565;565;96
\N;100;3402;3402;100
\N;17;18920;4730;17
\N;84;54720;10944;84
\N;11;51528;25764;1
\N;72;19250;3850;27
\N;49;209250;41850;26
\N;60;12960;3240;30
\N;47;17390;17390;47
\N;79;7488;1872;49
\N;20;49266;16422;15
\N;61;20817;6939;56
\N;48;10120;2024;32
\N;18;96900;19380;10
\N;52;129640;32410;52
\N;61;19992;4998;47
\N;55;3580;1790;55
\N;36;133980;26796;23
\N;31;38184;12728;31
\N;20;1350;450;1
\N;45;25948;25948;33
\N;95;12012;12012;71
\N;68;16320;5440;53
\N;32;95152;23788;10
\N;52;1812;906;22
\N;22;16872;16872;22
\N;99;34760;8690;74
\N;14;31185;6237;14
\N;0;0;0;0
\N;10;25155;5031;10
\N;66;69090;23030;65
\N;13;116580;23316;7
\N;9;69264;17316;9
\N;52;570;570;39
\N;80;63296;31648;66
\N;67;167475;33495;67
\N;43;152250;30450;32
\N;22;61625;12325;22
\N;30;897;897;1
\N;26;1560;1560;13
\N;70;30940;6188;70
\N;62;16146;16146;62
\N;48;23496;7832;48
\N;81;5332;2666;81
\N;73;6042;2014;73
\N;95;10500;3500;61
\N;49;9515;9515;39
\N;91;177905;35581;77
\N;63;36378;18189;63
\N;67;75075;25025;34
\N;81;158945;31789;52
\N;44;59008;29504;44
\N;35;49173;16391;1
\N;69;32256;10752;41
\N;78;56430;11286;78
\N;71;82656;20664;47
\N;57;28512;7128;48
\N;63;61740;12348;63
\N;97;14430;4810;97
\N;85;29716;29716;43
\N;45;46644;11661;40
\N;81;18120;3624;41
\N;65;140600;28120;36
\N;100;79820;15964;100
\N;60;56565;18855;50
\N;47;62400;15600;44
\N;91;98592;24648;81
\N;71;440;440;62
\N;41;777;777;14
\N;23;1012;253;17
\N;64;17816;4454;64
\N;96;26656;6664;57
\N;24;17748;5916;1
\N;74;43776;21888;55
\N;60;19635;6545;60
\N;31;84084;21021;6
\N;68;3990;1995;20
\N;71;8055;1611;71
\N;76;16656;4164;43
\N;30;21632;10816;30
\N;94;10325;2065;94
\N;86;79764;19941;85
\N;12;21924;10962;1
\N;44;76436;38218;39
\N;6;2405;481;1
\N;12;51765;17255;6
\N;64;38544;12848;62
\N;19;188496;47124;19
\N;17;4740;4740;1
\N;40;3180;1590;19
\N;62;109616;27404;5
\N;91;88464;29488;59
\N;22;2508;627;22
\N;29;20034;6678;29
\N;75;15939;5313;75
\N;67;67098;22366;48
\N;38;42112;10528;7
\N;37;19072;4768;30
\N;74;26368;26368;30
\N;73;665;665;70
\N;8;16243;16243;6
\N;4;38192;9548;4
\N;43;129195;25839;28
\N;91;58050;19350;91
\N;59;96560;19312;59
\N;61;40500;10125;61
\N;59;53595;17865;41
\N;56;137280;27456;36
\N;10;12480;12480;10
\N;21;36490;7298;21
\N;29;175260;35052;26
\N;69;73920;14784;55
\N;93;18668;18668;93
\N;39;17400;8700;39
\N;47;17000;8500;34
\N;74;62608;31304;64
\N;17;115680;28920;2
\N;50;177600;35520;50
\N;49;14433;14433;49
\N;99;53856;13464;81
\N;53;105741;35247;43
\N;44;32928;32928;44
\N;20;1000;1000;1
\N;83;109368;36456;53
\N;18;3111;1037;1
\N;66;12660;2532;66
\N;16;11160;11160;9
\N;83;6300;6300;71
\N;31;13260;4420;11
\N;83;36900;9225;83
\N;97;41132;41132;97
\N;22;6775;6775;4
\N;31;67824;22608;7
\N;23;192;192;23
\N;20;82620;41310;1
\N;98;3184;1592;98
\N;99;96760;19352;99
\N;85;75525;15105;79
\N;18;27864;27864;1
\N;82;40655;8131;65
\N;35;9152;9152;10
\N;98;8000;4000;98
\N;79;33920;6784;43
\N;39;108000;36000;39
\N;56;7998;2666;34
\N;4;80852;20213;4
\N;78;97375;19475;78
\N;65;6768;2256;65
\N;77;25296;25296;47
\N;85;6640;1660;85
\N;36;833;833;36
\N;62;9268;4634;62
\N;75;22116;11058;28
\N;7;115304;28826;2
\N;28;1740;580;23
\N;58;13464;4488;5
\N;85;24522;8174;51
\N;89;3861;1287;89
\N;44;38240;19120;44
\N;76;3058;3058;26
\N;9;19665;3933;9
\N;93;15876;3969;58
\N;56;95400;19080;55
\N;73;109824;27456;73
\N;40;11880;3960;40
\N;67;14238;7119;67
\N;84;900;300;72
\N;67;870;870;49
\N;30;40128;20064;30
\N;54;28416;28416;54
\N;41;72800;36400;41
\N;80;102120;25530;80
\N;79;12600;4200;79
\N;6;9828;4914;1
\N;99;128180;25636;74
\N;36;46980;9396;36
\N;23;84575;16915;8
\N;86;54510;10902;49
\N;73;35112;17556;69
\N;20;2068;517;1
\N;68;10640;10640;68
\N;79;24;24;50
\N;18;15444;3861;2
\N;73;79560;26520;50
\N;89;14760;7380;89
\N;2;58050;11610;1
\N;81;17160;5720;73
\N;23;24928;6232;1
\N;12;7068;3534;12
\N;25;41580;41580;0
\N;27;7035;2345;1
\N;94;13680;6840;65
\N;71;4968;1242;44
\N;7;3120;624;1
\N;93;11395;2279;93
\N;82;14357;14357;49
\N;44;3876;3876;30
\N;20;24840;24840;14
\N;28;18942;18942;1
\N;54;9425;1885;24
\N;92;8112;2704;74
\N;65;70080;35040;33
\N;90;33696;33696;90
\N;4;55650;11130;4
\N;65;10164;3388;43
\N;18;39432;13144;0
\N;1;18900;3780;1
\N;12;72000;14400;1
\N;91;61420;30710;91
\N;69;300;60;64
\N;87;6624;3312;54
\N;43;22344;5586;24
\N;91;1248;312;82
\N;43;67800;33900;15
\N;9;117000;23400;1
\N;45;2300;2300;40
\N;24;37968;37968;24
\N;46;2160;2160;46
\N;42;74730;14946;19
\N;5;2257;2257;1
\N;26;50445;16815;17
\N;40;25344;25344;7
\N;4;21284;21284;4
\N;44;44352;11088;38
\N;15;53000;10600;1
\N;64;20672;10336;64
\N;47;8848;8848;10
\N;10;4761;4761;1
\N;0;0;0;0
\N;19;24948;24948;1
\N;1;56840;28420;1
\N;54;7119;7119;53
\N;58;8740;8740;41
\N;28;189060;37812;28
\N;65;132800;33200;65
\N;34;85320;17064;16
\N;88;19215;19215;79
\N;7;20097;20097;1
\N;22;1620;1620;1
\N;93;46980;23490;93
\N;73;8680;4340;61
\N;56;22008;7336;36
\N;20;108750;21750;19
\N;72;15580;3895;72
\N;68;69750;13950;35
\N;6;37800;9450;1
\N;6;23868;23868;1
\N;47;66804;22268;2
\N;82;9028;2257;82
\N;71;5145;1029;60
\N;3;71016;23672;1
\N;15;5676;2838;15
\N;12;46512;15504;12
\N;82;71775;23925;82
\N;12;48875;9775;1
\N;12;12090;2418;1
\N;50;62370;20790;23
\N;11;2112;528;8
\N;73;68800;17200;57
\N;64;13312;3328;55
\N;60;49128;24564;60
\N;95;14976;7488;83
\N;11;5448;1362;11
\N;38;4922;2461;38
\N;21;104517;34839;1
\N;29;137448;45816;29
\N;17;3634;1817;17
\N;28;34710;17355;1
\N;57;76680;25560;30
\N;99;67450;33725;54
\N;36;1520;380;28
\N;59;16695;5565;59
\N;44;10056;10056;42
\N;70;40040;8008;69
\N;71;540;540;31
\N;64;12636;6318;64
\N;78;44330;8866;78
\N;39;35770;17885;39
\N;31;41870;8374;17
\N;16;724;724;1
\N;46;143712;35928;30
\N;12;93912;23478;11
\N;51;4896;1224;20
\N;13;172832;43208;1
\N;89;2464;2464;89
\N;41;53184;26592;8
\N;8;92340;18468;7
\N;64;3360;1680;34
\N;7;67900;16975;1
\N;31;3872;3872;31
\N;65;15960;15960;62
\N;69;26144;6536;32
\N;41;124416;41472;41
\N;92;7965;2655;88
\N;84;180500;36100;84
\N;98;81480;16296;98
\N;67;16219;16219;67
\N;34;8050;1610;34
\N;98;95680;23920;63
\N;33;68847;22949;0
\N;62;8184;4092;34
\N;89;29370;5874;68
\N;20;21360;10680;8
\N;88;113040;28260;46
\N;34;17808;17808;23
\N;20;7340;1835;19
\N;61;21229;21229;41
\N;58;13475;2695;49
\N;46;3402;3402;27
\N;50;59500;29750;44
\N;54;22264;22264;42
\N;22;34668;34668;10
\N;16;8284;8284;1
\N;96;48708;16236;96
\N;6;3420;684;6
\N;91;390;78;85
\N;95;81972;27324;85
\N;33;13728;4576;33
\N;66;42688;21344;66
\N;80;5814;2907;80
\N;12;19;19;1
\N;23;540;540;1
\N;42;6528;3264;25
\N;52;99640;19928;33
\N;29;80000;16000;29
\N;79;147510;29502;79
\N;84;2318;2318;34
\N;4;64272;21424;1
\N;64;272;68;64
\N;32;15456;7728;27
\N;4;15351;15351;1
\N;66;4050;810;35
\N;58;45752;22876;34
\N;25;96135;19227;25
\N;27;4518;2259;26
\N;77;1836;1836;49
\N;22;29760;29760;5
\N;95;29184;14592;78
\N;10;1300;260;1
\N;4;20176;5044;1
\N;1;3480;1740;1
\N;51;5408;2704;45
\N;1;30264;7566;0
\N;27;15860;3965;21
\N;34;135720;27144;34
\N;86;68094;22698;62
\N;27;7416;2472;24
\N;96;135200;33800;79
\N;99;28536;7134;66
\N;29;2784;928;15
\N;60;2010;402;31
\N;54;56030;11206;49
\N;54;28536;9512;54
\N;67;32832;8208;23
\N;4;50505;10101;4
\N;29;12048;3012;29
\N;16;20100;5025;5
\N;69;109296;36432;38
\N;92;5364;1341;92
\N;64;36900;18450;36
\N;9;132440;26488;9
\N;3;63048;15762;1
\N;29;20904;20904;14
\N;98;78624;26208;98
\N;16;9200;9200;1
\N;59;71862;35931;38
\N;98;16128;4032;63
\N;71;77500;15500;71
\N;46;28224;9408;14
\N;54;47560;9512;5
\N;44;61776;20592;44
\N;45;19434;19434;43
\N;34;52164;13041;34
\N;48;20328;6776;17
\N;85;11844;3948;85
\N;66;16188;8094;41
\N;30;92;92;11
\N;20;168350;33670;1
\N;99;10368;5184;80
\N;46;41238;13746;12
\N;62;2544;848;37
\N;1;5376;1344;1
\N;90;70216;17554;90
\N;97;39312;13104;69
\N;84;3680;920;84
\N;26;41700;10425;19
\N;25;16458;5486;3
\N;59;38880;12960;38
\N;48;4704;1568;15
\N;70;69264;34632;61
\N;33;522;522;33
\N;94;630;630;76
\N;46;133056;33264;35
\N;57;1904;952;26
\N;64;120285;24057;64
\N;12;72345;24115;12
\N;6;94620;18924;1
\N;16;138384;46128;16
\N;91;193620;38724;51
\N;43;44154;22077;43
\N;62;20720;20720;36
\N;61;71514;35757;58
\N;5;31800;10600;1
\N;91;32400;8100;91
\N;11;67896;16974;9
\N;98;2280;456;71
\N;62;18309;18309;55
\N;3;185120;37024;1
\N;25;38148;9537;25
\N;86;53618;26809;82
\N;42;1638;819;42
\N;74;66248;16562;74
\N;98;43870;8774;85
\N;50;8600;8600;16
\N;55;58986;29493;36
\N;28;325;65;5
\N;84;84582;28194;58
\N;26;136175;27235;23
\N;44;37920;37920;34
\N;58;166656;41664;58
\N;76;6900;6900;38
\N;60;4032;1344;22
\N;92;9912;4956;92
\N;81;18408;18408;81
\N;61;59220;29610;34
\N;6;34732;8683;1
\N;34;70990;14198;34
\N;49;2112;2112;42
\N;0;0;0;0
\N;17;14134;7067;6
\N;35;28542;28542;28
\N;2;34384;8596;2
\N;29;1600;400;29
\N;53;3780;756;36
\N;40;8832;4416;40
\N;20;9520;9520;1
\N;89;145304;36326;71
\N;45;24360;24360;38
\N;77;26200;13100;68
\N;92;23187;23187;77
\N;95;15392;7696;77
\N;53;40215;13405;36
\N;9;14000;2800;9
\N;55;17861;17861;52
\N;35;18525;3705;16
\N;63;9774;9774;63
\N;86;10920;10920;79
\N;39;4600;1150;37
\N;31;46917;15639;31
\N;88;20520;6840;38
\N;11;58000;29000;1
\N;15;6630;6630;1
\N;62;21945;7315;62
\N;18;4646;4646;18
\N;87;48640;9728;71
\N;82;22654;22654;54
\N;57;21216;5304;57
\N;14;33840;33840;1
\N;11;17136;17136;1
\N;81;73280;36640;58
\N;28;30600;15300;28
\N;85;46000;9200;85
\N;90;4816;4816;55
\N;36;59736;14934;15
\N;59;43560;43560;46
\N;5;4736;4736;1
\N;81;23496;23496;67
\N;62;112540;22508;46
\N;62;45310;9062;50
\N;3;9800;2450;1
\N;80;60264;20088;80
\N;86;35405;35405;75
\N;70;70434;23478;70
\N;13;28012;14006;1
\N;60;6048;3024;46
\N;24;46956;11739;1
\N;89;8043;8043;76
\N;33;4984;4984;6
\N;90;2052;2052;83
\N;66;1155;1155;66
\N;99;32200;6440;75
\N;69;5250;1050;49
\N;19;20915;4183;1
\N;38;84;21;18
\N;58;27132;9044;51
\N;13;25160;6290;1
\N;38;135;135;31
\N;8;124;124;1
\N;22;4176;1392;9
\N;2;11280;3760;1
\N;73;23010;7670;73
\N;100;3780;3780;100
\N;38;33024;16512;38
\N;54;12736;3184;43
\N;61;2408;2408;61
\N;43;9900;1980;39
\N;37;52416;13104;17
\N;29;57120;28560;0
\N;80;15680;3920;80
\N;83;36757;36757;75
\N;33;1500;300;33
\N;51;55640;27820;51
\N;7;19008;4752;1
\N;60;7020;2340;60
\N;38;29760;5952;38
\N;45;15052;7526;15
\N;60;89768;22442;59
\N;17;37848;9462;17
\N;10;9558;3186;7
\N;26;4230;1410;3
\N;17;19432;4858;1
\N;94;2788;1394;85
\N;12;156620;31324;12
\N;59;12886;6443;57
\N;41;2448;1224;32
\N;68;33264;8316;22
\N;28;4750;4750;19
\N;24;66908;16727;1
\N;3;6900;1380;1
\N;59;2800;1400;59
\N;68;9512;2378;68
\N;48;98070;32690;48
\N;87;71708;35854;87
\N;66;3465;1155;31
\N;11;8970;2990;1
\N;32;1298;1298;15
\N;68;68000;13600;55
\N;16;44550;8910;1
\N;19;1212;404;2
\N;32;6150;1230;1
\N;98;111510;22302;84
\N;11;27370;5474;1
\N;90;42660;8532;65
\N;74;22338;7446;58
\N;70;3392;3392;70
\N;28;105900;21180;22
\N;70;27540;5508;46
\N;15;1225;1225;1
\N;80;777;777;49
\N;16;77200;19300;1
\N;97;50600;12650;79
\N;82;59976;14994;82
\N;36;19074;6358;36
\N;65;15340;3068;65
\N;14;1200;240;1
\N;21;46728;46728;2
\N;1;5185;5185;1
\N;76;102955;20591;62
\N;85;11072;2768;75
\N;89;28990;14495;89
\N;94;62208;31104;80
\N;85;52080;13020;85
\N;22;50544;16848;7
\N;97;1660;332;97
\N;24;15480;3870;24
\N;58;23862;7954;36
\N;13;11542;5771;13
\N;89;21850;4370;66
\N;24;1128;564;2
\N;49;4956;1652;45
\N;67;19350;3870;56
\N;19;2058;686;19
\N;1;56160;11232;1
\N;47;224940;44988;47
\N;5;64260;21420;4
\N;93;10504;5252;93
\N;44;69056;17264;20
\N;69;67424;16856;38
\N;68;88040;17608;68
\N;14;38960;9740;14
\N;20;12844;3211;1
\N;92;14280;3570;70
\N;78;118755;23751;78
\N;78;96096;32032;68
\N;95;67500;22500;89
\N;11;6592;3296;10
\N;72;8320;8320;53
\N;59;8484;8484;59
\N;21;12393;4131;7
\N;79;31280;6256;79
\N;49;43610;43610;16
\N;19;125304;31326;1
\N;53;6804;2268;53
\N;41;30492;10164;1
\N;3;3009;1003;1
\N;50;107352;26838;32
\N;49;30932;30932;42
\N;37;79920;26640;37
\N;25;12720;3180;25
\N;37;1472;368;5
\N;72;21528;21528;56
\N;61;44280;8856;41
\N;56;113700;28425;56
\N;7;89208;22302;7
\N;83;40950;8190;83
\N;46;20000;5000;23
\N;32;55650;11130;8
\N;92;22900;5725;60
\N;70;106488;26622;62
\N;37;8938;8938;10
\N;22;20430;4086;22
\N;61;13536;6768;40
\N;14;50760;12690;14
\N;51;44460;22230;36
\N;95;7125;7125;95
\N;20;23280;7760;13
\N;70;1728;1728;35
\N;71;21981;21981;65
\N;93;29920;29920;71
\N;8;7600;1520;1
\N;77;11880;2970;61
\N;54;20960;4192;46
\N;68;26680;6670;34
\N;96;163450;32690;96
\N;89;648;162;89
\N;94;19981;19981;94
\N;90;5000;1000;90
\N;36;2415;2415;22
\N;20;17304;5768;3
\N;70;20664;10332;70
\N;19;12684;3171;19
\N;25;147312;36828;25
\N;68;10586;5293;47
\N;87;40685;8137;57
\N;65;1530;306;65
\N;99;732;244;70
\N;14;32235;6447;14
\N;27;78905;15781;18
\N;0;0;0;0
\N;57;526;263;52
\N;66;9760;9760;26
\N;9;27180;9060;1
\N;95;1584;1584;95
\N;85;63800;12760;85
\N;30;85120;17024;5
\N;46;39300;13100;33
\N;94;3648;3648;70
\N;43;62200;12440;27
\N;100;8148;2037;69
\N;72;120708;40236;53
\N;14;35424;8856;3
\N;53;178596;44649;53
